email_date,email_subject,rank,company,eval_pct,notes,ticker,hold_months,sell_target_date,status,buy_date,buy_price,sell_date,sell_price,return_pct,end_value_usd,holding_days,error
2026-07-17,Daily Market Movers: Global Majors & Industry (17th Jul 2026),2,Sellas Life Sciences Group,12.0,,SLS,1,2026-08-17,ok,2026-07-17 00:00:00-04:00,13.1899995803833,2026-08-17 00:00:00-04:00,13.0,-1.4404820805747092,0.9855951791942529,31.0,
2026-07-17,Weekly Market Movers: Global Majors & Industry (17th Jul 2026),2,Iovance Biotherapeutics,18.0,"17 Jul: Company approves grant of inducement stock options of 139,930 shares of common stock.",IOVA,1,2026-08-17,ok,2026-07-17 00:00:00-04:00,5.0,2026-08-17 00:00:00-04:00,7.099999904632568,41.99999809265137,1.4199999809265136,31.0,
2026-07-17,Daily Market Movers: Global Majors & Industry (17th Jul 2026),3,Oruka Therapeutics,12.0,,ORKA,1,2026-08-17,ok,2026-07-17 00:00:00-04:00,92.69999694824219,2026-08-17 00:00:00-04:00,112.66000366210938,21.531831036641343,1.2153183103664134,31.0,
2026-07-17,Weekly Market Movers: Global Majors & Industry (17th Jul 2026),3,Camurus,13.0,"15 Jul: Company reports Q2'FY26 results, with product sales increasing 13%.",CAMX.ST,1,2026-08-17,ok,2026-07-17 00:00:00+02:00,628.5,2026-08-17 00:00:00+02:00,615.0,-2.1479713603818613,0.9785202863961814,31.0,
2026-07-17,Weekly Market Movers: Global Majors & Industry (17th Jul 2026),4,Orion,12.0,,ORNBV.HE,1,2026-08-17,ok,2026-07-17 00:00:00+03:00,77.4000015258789,2026-08-17 00:00:00+03:00,78.05000305175781,0.8397952365176329,1.0083979523651763,31.0,
2026-07-17,Daily Market Movers: Global Majors & Industry (17th Jul 2026),4,Dianthus Therapeutics,11.0,,DNTH,1,2026-08-17,ok,2026-07-17 00:00:00-04:00,105.5999984741211,2026-08-17 00:00:00-04:00,114.86000061035156,8.768941543592707,1.0876894154359271,31.0,
2026-07-17,Daily Market Movers: Global Majors & Industry (17th Jul 2026),5,Trevi Therapeutics,10.0,,TRVI,1,2026-08-17,ok,2026-07-17 00:00:00-04:00,19.06999969482422,2026-08-17 00:00:00-04:00,18.479999542236328,-3.0938655586241164,0.9690613444137588,31.0,
2026-07-17,Weekly Market Movers: Global Majors & Industry (17th Jul 2026),5,Shiseido,11.0,,4911.T,1,2026-08-17,ok,2026-07-17 00:00:00+09:00,3060.0,2026-08-17 00:00:00+09:00,3504.0,14.50980392156863,1.1450980392156862,31.0,
2026-07-17,Weekly Market Movers: Global Majors & Industry (17th Jul 2026),6,Damora Therapeutics,10.0,,DAMO,1,2026-08-17,no_data,,,,,,,,
2026-07-17,Daily Market Movers: Global Majors & Industry (17th Jul 2026),6,Sionna Therapeutics,9.0,,SION,1,2026-08-17,ok,2026-07-17 00:00:00-04:00,49.40999984741211,2026-08-17 00:00:00-04:00,5.909999847412109,-88.03885880254329,0.11961141197456715,31.0,
2026-07-17,Daily Market Movers: Global Majors & Industry (17th Jul 2026),7,Biohaven,9.0,,BHVN,1,2026-08-17,ok,2026-07-17 00:00:00-04:00,15.4399995803833,2026-08-17 00:00:00-04:00,14.460000038146973,-6.347147466774733,0.9365285253322526,31.0,
2026-07-17,Weekly Market Movers: Global Majors & Industry (17th Jul 2026),7,Harrow,10.0,,HROW,1,2026-08-17,ok,2026-07-17 00:00:00-04:00,46.650001525878906,2026-08-17 00:00:00-04:00,39.47999954223633,-15.369778669064024,0.8463022133093597,31.0,
2026-07-17,Daily Market Movers: Global Majors & Industry (17th Jul 2026),8,MBX Biosciences,8.0,,MBX,1,2026-08-17,ok,2026-07-17 00:00:00-04:00,62.91999816894531,2026-08-17 00:00:00-04:00,68.25,8.471077536816194,1.084710775368162,31.0,
2026-07-17,Weekly Market Movers: Global Majors & Industry (17th Jul 2026),8,Personalis,9.0,,PSNL,1,2026-08-17,ok,2026-07-17 00:00:00-04:00,15.390000343322754,2026-08-17 00:00:00-04:00,13.890000343322754,-9.746588476528553,0.9025341152347145,31.0,
2026-07-17,Daily Market Movers: Global Majors & Industry (17th Jul 2026),9,Iovance Biotherapeutics,7.0,"17 Jul: Company approves grant of inducement stock options of 139,930 shares of common stock.",IOVA,1,2026-08-17,ok,2026-07-17 00:00:00-04:00,5.0,2026-08-17 00:00:00-04:00,7.099999904632568,41.99999809265137,1.4199999809265136,31.0,
2026-07-17,Weekly Market Movers: Global Majors & Industry (17th Jul 2026),9,Immunocore,9.0,,IMCR,1,2026-08-17,ok,2026-07-17 00:00:00-04:00,34.959999084472656,2026-08-17 00:00:00-04:00,35.04999923706055,0.25743751414416893,1.0025743751414418,31.0,
2026-07-17,Daily Market Movers: Global Majors & Industry (17th Jul 2026),10,AnaptysBio,7.0,,ANAB,1,2026-08-17,ok,2026-07-17 00:00:00-04:00,58.0,2026-08-17 00:00:00-04:00,59.689998626708984,2.9137907357051454,1.0291379073570515,31.0,
2026-07-17,Weekly Market Movers: Global Majors & Industry (17th Jul 2026),10,Sionna Therapeutics,9.0,,SION,1,2026-08-17,ok,2026-07-17 00:00:00-04:00,49.40999984741211,2026-08-17 00:00:00-04:00,5.909999847412109,-88.03885880254329,0.11961141197456715,31.0,
2026-07-20,Weekly Asia Market Movers: Global Majors & Industry (20 Jul 2026),1,HLB Pharmaceutical,31.0,,047920.KQ,1,2026-08-20,ok,2026-07-20 00:00:00+09:00,8060.0,2026-08-20 00:00:00+09:00,8130.0,0.8684863523573202,1.0086848635235732,31.0,
2026-07-20,Daily Market Movers: Global Majors & Industry (20 Jul 2026),1,Sensei Biotherapeutics,9.0,20 Jun: Citizen initiates coverage with a Market Outperform rating and a price target of $51.,SNSE,1,2026-08-20,no_data,,,,,,,,
2026-07-20,Weekly Asia Market Movers: Global Majors & Industry (20 Jul 2026),2,Sam Chun Dang Pharm,29.0,,300720.KQ,1,2026-08-20,ok,2026-07-20 00:00:00+09:00,13920.0,2026-08-20 00:00:00+09:00,15170.0,8.979885057471265,1.0897988505747127,31.0,
2026-07-20,Daily Market Movers: Global Majors & Industry (20 Jul 2026),2,Nuvation Bio,8.0,20 Jun: Company announces updated positive long-term Phase II data for safusidenib in patients with chemotherapy- and radiotherapy-na��ve grade,NUVB,1,2026-08-20,ok,2026-07-20 00:00:00-04:00,6.260000228881836,2026-08-20 00:00:00-04:00,6.829999923706055,9.105426101973679,1.0910542610197367,31.0,
2026-07-20,Weekly Asia Market Movers: Global Majors & Industry (20 Jul 2026),3,HLB LifeScience,28.0,,067630.KQ,1,2026-08-20,ok,2026-07-20 00:00:00+09:00,2105.0,2026-08-20 00:00:00+09:00,3035.0,44.180522565320665,1.4418052256532066,31.0,
2026-07-20,Daily Market Movers: Global Majors & Industry (20 Jul 2026),4,GENFIT,5.0,,GNFT.PA,1,2026-08-20,ok,2026-07-20 00:00:00+02:00,13.5600004196167,2026-08-20 00:00:00+02:00,14.100000381469727,3.9823004804028725,1.0398230048040287,31.0,
2026-07-20,Weekly Asia Market Movers: Global Majors & Industry (20 Jul 2026),4,HLB,19.0,,028300.KQ,1,2026-08-20,ok,2026-07-20 00:00:00+09:00,30550.0,2026-08-20 00:00:00+09:00,39900.0,30.605564648117838,1.3060556464811783,31.0,
2026-07-20,Daily Market Movers: Global Majors & Industry (20 Jul 2026),5,Damora Therapeutics,5.0,,DAMO,1,2026-08-20,no_data,,,,,,,,
2026-07-20,Weekly Asia Market Movers: Global Majors & Industry (20 Jul 2026),5,Heilongjiang ZBD Pharmaceutical,18.0,,600664.SS,1,2026-08-20,ok,2026-07-20 00:00:00+08:00,5.309999942779541,2026-08-20 00:00:00+08:00,9.079999923706055,70.99811716670362,1.7099811716670361,31.0,
2026-07-20,Weekly Asia Market Movers: Global Majors & Industry (20 Jul 2026),6,Lin Bioscience,14.0,,6464.TWO,1,2026-08-20,no_data,,,,,,,,
2026-07-20,Daily Market Movers: Global Majors & Industry (20 Jul 2026),6,PolyPeptide Group,5.0,20 Jun: Company reported it will be acquired by Samsung Biologics for CHF 1.46bn.,PPGN.SW,1,2026-08-20,ok,2026-07-20 00:00:00+02:00,43.75,2026-08-20 00:00:00+02:00,43.95000076293945,0.4571446010044643,1.0045714460100446,31.0,
2026-07-20,Daily Market Movers: Global Majors & Industry (20 Jul 2026),7,Legend Biotech,4.0,,LEGN,1,2026-08-20,ok,2026-07-20 00:00:00-04:00,23.209999084472656,2026-08-20 00:00:00-04:00,21.260000228881836,-8.401546456308813,0.9159845354369118,31.0,
2026-07-20,Weekly Asia Market Movers: Global Majors & Industry (20 Jul 2026),7,Sichuan Biokin Pharmaceutical,12.0,,688506.SS,1,2026-08-20,ok,2026-07-20 00:00:00+08:00,336.20001220703125,2026-08-20 00:00:00+08:00,295.8599853515625,-11.998817784285935,0.8800118221571407,31.0,
2026-07-20,Daily Market Movers: Global Majors & Industry (20 Jul 2026),8,Zenas BioPharma,4.0,,ZBIO,1,2026-08-20,ok,2026-07-20 00:00:00-04:00,30.700000762939453,2026-08-20 00:00:00-04:00,31.6200008392334,2.996742845050853,1.0299674284505085,31.0,
2026-07-20,Weekly Asia Market Movers: Global Majors & Industry (20 Jul 2026),8,Tasly Pharma,12.0,,600535.SS,1,2026-08-20,ok,2026-07-20 00:00:00+08:00,16.059999465942383,2026-08-20 00:00:00+08:00,15.470000267028809,-3.6737186708178617,0.9632628132918214,31.0,
2026-07-20,Weekly Asia Market Movers: Global Majors & Industry (20 Jul 2026),9,Jiangsu Aidea Pharmaceutical,12.0,,300434.SZ,1,2026-08-20,ok,2026-07-20 00:00:00+08:00,10.600000381469727,2026-08-20 00:00:00+08:00,12.420000076293945,17.169807823835846,1.1716980782383586,31.0,
2026-07-20,Daily Market Movers: Global Majors & Industry (20 Jul 2026),9,Grifols,4.0,,GRF.MC,1,2026-08-20,ok,2026-07-20 00:00:00+02:00,9.416000366210938,2026-08-20 00:00:00+02:00,9.998000144958496,6.180965974003665,1.0618096597400366,31.0,
2026-07-20,Daily Market Movers: Global Majors & Industry (20 Jul 2026),10,Idorsia,3.0,,IDIA.SW,1,2026-08-20,ok,2026-07-20 00:00:00+02:00,6.099999904632568,2026-08-20 00:00:00+02:00,5.599999904632568,-8.196721439622994,0.91803278560377,31.0,
2026-07-20,Weekly Asia Market Movers: Global Majors & Industry (20 Jul 2026),10,Zhangzhou Pien Tze Huang Pharmaceutical,11.0,,600436.SS,1,2026-08-20,ok,2026-07-20 00:00:00+08:00,138.42471313476562,2026-08-20 00:00:00+08:00,129.64999389648438,-6.338983148000805,0.9366101685199919,31.0,
2026-07-21,Daily Market Movers: Global Majors & Industry (21 Jul 2026),1,Palvella Therapeutics,16.0,,PVLA,1,2026-08-21,ok,2026-07-21 00:00:00-04:00,143.94000244140625,2026-08-21 00:00:00-04:00,142.0399932861328,-1.3200007802187412,0.9867999921978126,31.0,
2026-07-21,Daily Market Movers: Global Majors & Industry (21 Jul 2026),2,Vor Biopharma,15.0,,VOR,1,2026-08-21,ok,2026-07-21 00:00:00-04:00,20.049999237060547,2026-08-21 00:00:00-04:00,23.360000610351562,16.508735657070687,1.165087356570707,31.0,
2026-07-21,Daily Market Movers: Global Majors & Industry (21 Jul 2026),3,Rezolute,14.0,,RZLT,1,2026-08-21,ok,2026-07-21 00:00:00-04:00,5.090000152587891,2026-08-21 00:00:00-04:00,5.090000152587891,0.0,1.0,31.0,
2026-07-21,Daily Market Movers: Global Majors & Industry (21 Jul 2026),4,Helus Pharma,14.0,21 Jul: Shares raise after company announced it completed enrolment ahead of schedule in the Phase,HLS,1,2026-08-21,no_data,,,,,,,,
2026-07-21,Daily Market Movers: Global Majors & Industry (21 Jul 2026),6,Crescent Biopharma,11.0,,CBIO,1,2026-08-21,ok,2026-07-21 00:00:00-04:00,16.639999389648438,2026-08-21 00:00:00-04:00,17.149999618530273,3.064905334065706,1.0306490533406572,31.0,
2026-07-21,Daily Market Movers: Global Majors & Industry (21 Jul 2026),7,Harmony Biosciences,10.0,,HRMY,1,2026-08-21,ok,2026-07-21 00:00:00-04:00,36.84000015258789,2026-08-21 00:00:00-04:00,38.150001525878906,3.5559211939878135,1.0355592119398782,31.0,
2026-07-21,Daily Market Movers: Global Majors & Industry (21 Jul 2026),8,Twist Bioscience,10.0,,TWST,1,2026-08-21,ok,2026-07-21 00:00:00-04:00,95.86000061035156,2026-08-21 00:00:00-04:00,145.58999633789062,51.87773358116263,1.5187773358116263,31.0,
2026-07-21,Daily Market Movers: Global Majors & Industry (21 Jul 2026),10,ASP Isotopes,9.0,,ASPI,1,2026-08-21,ok,2026-07-21 00:00:00-04:00,4.260000228881836,2026-08-21 00:00:00-04:00,4.0,-6.103291429871137,0.9389670857012886,31.0,
2026-07-22,Daily Market Movers: Global Majors & Industry (22 Jul 2026),1,Nykode Therapeutics,52.0,"22 Jul: Company presents comprehensive preclinical data, optimized manufacturing, and durable clinical immunogenicity for their individualized neoantigen therapy VB10.NEO.",NYKD.OL,1,2026-08-22,ok,2026-07-22 00:00:00+02:00,3.109999895095825,2026-08-24 00:00:00+02:00,4.559999942779541,46.62379731813587,1.4662379731813586,33.0,
2026-07-22,Daily Market Movers: Global Majors & Industry (22 Jul 2026),2,Arrowhead Pharmaceuticals,19.0,22 Jul: Company reports topline results from PIII SHASTA-,ARWR,1,2026-08-22,ok,2026-07-22 00:00:00-04:00,88.69999694824219,2026-08-24 00:00:00-04:00,86.7300033569336,-2.2209624115975055,0.977790375884025,33.0,
2026-07-22,Daily Market Movers: Global Majors & Industry (22 Jul 2026),4,LB Pharmaceuticals,11.0,22 Jul: Company announces accelerated timing of topline results from the PIII NOVA-,LBRX,1,2026-08-22,ok,2026-07-22 00:00:00-04:00,35.84000015258789,2026-08-24 00:00:00-04:00,48.209999084472656,34.514505801394556,1.3451450580139457,33.0,
2026-07-22,Daily Market Movers: Global Majors & Industry (22 Jul 2026),6,ArriVent Biopharma,8.0,,AVBP,1,2026-08-22,ok,2026-07-22 00:00:00-04:00,30.440000534057617,2026-08-24 00:00:00-04:00,28.260000228881836,-7.161630311854629,0.9283836968814537,33.0,
2026-07-22,Daily Market Movers: Global Majors & Industry (22 Jul 2026),7,Liquidia Corporation,8.0,,LQDA,1,2026-08-22,ok,2026-07-22 00:00:00-04:00,87.04000091552734,2026-08-24 00:00:00-04:00,70.2699966430664,-19.267008382429008,0.8073299161757099,33.0,
2026-07-22,Daily Market Movers: Global Majors & Industry (22 Jul 2026),8,Biolife Solutions,7.0,22 Jul: Company announces it is to be acquired by Repligen expanding its cell therapy capabilities with market leading biopreservation media.,BLFS,1,2026-08-22,ok,2026-07-22 00:00:00-04:00,31.149999618530273,2026-08-24 00:00:00-04:00,37.189998626708984,19.39004520753086,1.1939004520753087,33.0,
2026-07-22,Daily Market Movers: Global Majors & Industry (22 Jul 2026),9,Faes Farma,4.0,,FAE.MC,1,2026-08-22,ok,2026-07-22 00:00:00+02:00,4.550000190734863,2026-08-24 00:00:00+02:00,4.510000228881836,-0.8791200038733846,0.9912087999612662,33.0,
2026-07-22,Daily Market Movers: Global Majors & Industry (22 Jul 2026),10,Celanese,4.0,,CE,1,2026-08-22,ok,2026-07-22 00:00:00-04:00,48.32732391357422,2026-08-24 00:00:00-04:00,45.2599983215332,-6.346980018025501,0.936530199819745,33.0,
2026-07-23,Dailu Market Movers: Global Majors & Industry (23rd Jul 2026),1,MBX Biosciences,9.0,,MBX,1,2026-08-23,ok,2026-07-23 00:00:00-04:00,63.56999969482422,2026-08-24 00:00:00-04:00,66.38999938964844,4.436054284036467,1.0443605428403646,32.0,
2026-07-23,Dailu Market Movers: Global Majors & Industry (23rd Jul 2026),2,Thermo Fisher Scientific,9.0,23 Jul: Company reports Q2 26 financial results including revenue growth of 10% to $11.99bn.,TMO,1,2026-08-23,ok,2026-07-23 00:00:00-04:00,572.3200073242188,2026-08-24 00:00:00-04:00,628.739990234375,9.858118218501206,1.098581182185012,32.0,
2026-07-23,Dailu Market Movers: Global Majors & Industry (23rd Jul 2026),3,Quest Diagnostics,9.0,"23 Jul: Company reports Q2 26 financial results; raises revenue and EPS guidance for FY26. Q2 revenue of $3.04bn, up 10.2% from 2025.",DGX,1,2026-08-23,ok,2026-07-23 00:00:00-04:00,227.89999389648438,2026-08-24 00:00:00-04:00,243.8699951171875,7.007460135324505,1.070074601353245,32.0,
2026-07-23,Dailu Market Movers: Global Majors & Industry (23rd Jul 2026),4,argenx,8.0,23 Jul: Company reports strong Q2 performance with $1.5bn in global product net sales.,ARGX,1,2026-08-23,ok,2026-07-23 00:00:00-04:00,924.5999755859375,2026-08-24 00:00:00-04:00,1011.1099853515625,9.356479780437143,1.0935647978043714,32.0,
2026-07-23,Dailu Market Movers: Global Majors & Industry (23rd Jul 2026),5,Cosmo Pharmaceuticals,8.0,,COPN.SW,1,2026-08-23,ok,2026-07-23 00:00:00+02:00,68.9000015258789,2026-08-24 00:00:00+02:00,58.29999923706055,-15.384618365845737,0.8461538163415426,32.0,
2026-07-23,Dailu Market Movers: Global Majors & Industry (23rd Jul 2026),6,Danaher,7.0,,DHR,1,2026-08-23,ok,2026-07-23 00:00:00-04:00,192.5,2026-08-24 00:00:00-04:00,215.11000061035156,11.745454862520292,1.117454548625203,32.0,
2026-07-23,Dailu Market Movers: Global Majors & Industry (23rd Jul 2026),7,Corcept Therapeutics,6.0,,CORT,1,2026-08-23,ok,2026-07-23 00:00:00-04:00,96.66000366210938,2026-08-24 00:00:00-04:00,123.23999786376953,27.498441128323158,1.2749844112832316,32.0,
2026-07-23,Dailu Market Movers: Global Majors & Industry (23rd Jul 2026),8,TG Therapeutics,5.0,,TGTX,1,2026-08-23,ok,2026-07-23 00:00:00-04:00,55.5,2026-08-24 00:00:00-04:00,56.0099983215332,0.91891589465442,1.0091891589465443,32.0,
2026-07-23,Dailu Market Movers: Global Majors & Industry (23rd Jul 2026),9,Charles River Laboratories International,5.0,,CRL,1,2026-08-23,ok,2026-07-23 00:00:00-04:00,229.2899932861328,2026-08-24 00:00:00-04:00,298.5799865722656,30.219370803358732,1.3021937080335872,32.0,
2026-07-23,Dailu Market Movers: Global Majors & Industry (23rd Jul 2026),10,Nuvectis Pharma,5.0,,NVCT,1,2026-08-23,ok,2026-07-23 00:00:00-04:00,20.149999618530273,2026-08-24 00:00:00-04:00,23.8700008392334,18.461544869123227,1.1846154486912321,32.0,
2026-07-24,Daily Market Movers: Global Majors & Industry (24 Jul 2026),1,CapForce,131.0,,CAPS,1,2026-08-24,ok,2026-07-24 00:00:00-04:00,0.23000000417232513,2026-08-24 00:00:00-04:00,0.1899999976158142,-17.39130688299524,0.8260869311700476,31.0,
2026-07-24,Weekly Market Movers: Global Majors & Industry (24 Jul 2026),1,Hansa Biopharma,22.0,,HNSA.ST,1,2026-08-24,ok,2026-07-24 00:00:00+02:00,39.41999816894531,2026-08-24 00:00:00+02:00,41.84000015258789,6.139021045285162,1.0613902104528516,31.0,
2026-07-24,Daily Market Movers: Global Majors & Industry (24 Jul 2026),2,Hansa Biopharma,28.0,,HNSA.ST,1,2026-08-24,ok,2026-07-24 00:00:00+02:00,39.41999816894531,2026-08-24 00:00:00+02:00,41.84000015258789,6.139021045285162,1.0613902104528516,31.0,
2026-07-24,Weekly Market Movers: Global Majors & Industry (24 Jul 2026),2,Circio,20.0,,CRNA.ST,1,2026-08-24,no_data,,,,,,,,
2026-07-24,Weekly Market Movers: Global Majors & Industry (24 Jul 2026),3,Agenus,19.0,,AGEN,1,2026-08-24,ok,2026-07-24 00:00:00-04:00,5.980000019073486,2026-08-24 00:00:00-04:00,7.670000076293945,28.260870431941903,1.282608704319419,31.0,
2026-07-24,Daily Market Movers: Global Majors & Industry (24 Jul 2026),3,ORIC Pharmaceuticals,11.0,,ORIC,1,2026-08-24,ok,2026-07-24 00:00:00-04:00,12.100000381469727,2026-08-24 00:00:00-04:00,13.460000038146973,11.239666229762992,1.11239666229763,31.0,
2026-07-24,Weekly Market Movers: Global Majors & Industry (24 Jul 2026),4,Arrowhead Pharmaceuticals,15.0,22 Jul: Company reports topline results from PIII SHASTA-,ARWR,1,2026-08-24,ok,2026-07-24 00:00:00-04:00,85.5999984741211,2026-08-24 00:00:00-04:00,86.7300033569336,1.320099185695812,1.0132009918569582,31.0,
2026-07-24,Daily Market Movers: Global Majors & Industry (24 Jul 2026),4,Integra LifeSciences,7.0,,IART,1,2026-08-24,ok,2026-07-24 00:00:00-04:00,19.790000915527344,2026-08-24 00:00:00-04:00,16.690000534057617,-15.664478211506545,0.8433552178849346,31.0,
2026-07-24,Daily Market Movers: Global Majors & Industry (24 Jul 2026),5,MannKind,6.0,"24 Jul: Company announces a $50 million securities purchase agreement in connection with a private placement led by Frazier Life Science. The proceeds will be used for general purposes, including the $45 contingent value rights payment triggered by the recent FDA approval of Furoscix ReadyFlow.",MNKD,1,2026-08-24,ok,2026-07-24 00:00:00-04:00,4.130000114440918,2026-08-24 00:00:00-04:00,4.070000171661377,-1.45278307789256,0.9854721692210744,31.0,
2026-07-24,Daily Market Movers: Global Majors & Industry (24 Jul 2026),6,Amylyx Pharmaceuticals,5.0,,AMLX,1,2026-08-24,ok,2026-07-24 00:00:00-04:00,18.40999984741211,2026-08-24 00:00:00-04:00,38.150001525878906,107.22434460661685,2.0722434460661683,31.0,
2026-07-24,Weekly Market Movers: Global Majors & Industry (24 Jul 2026),6,Forte Biosciences,12.0,,FBRX,1,2026-08-24,ok,2026-08-24 00:00:00-04:00,76.94999694824219,2026-08-24 00:00:00-04:00,76.94999694824219,0.0,1.0,0.0,
2026-07-24,Daily Market Movers: Global Majors & Industry (24 Jul 2026),7,Edgewise Therapeutics,4.0,,EWTX,1,2026-08-24,ok,2026-07-24 00:00:00-04:00,40.84000015258789,2026-08-24 00:00:00-04:00,44.720001220703125,9.50049229583407,1.0950049229583407,31.0,
2026-07-24,Weekly Market Movers: Global Majors & Industry (24 Jul 2026),7,Xencor,11.0,,XNCR,1,2026-08-24,ok,2026-07-24 00:00:00-04:00,19.440000534057617,2026-08-24 00:00:00-04:00,28.9950008392334,49.151234787447876,1.4915123478744787,31.0,
2026-07-24,Daily Market Movers: Global Majors & Industry (24 Jul 2026),8,Sionna Therapeutics,4.0,,SION,1,2026-08-24,ok,2026-07-24 00:00:00-04:00,45.70000076293945,2026-08-24 00:00:00-04:00,5.590000152587891,-87.76805238672749,0.12231947613272509,31.0,
2026-07-24,Weekly Market Movers: Global Majors & Industry (24 Jul 2026),8,LB Pharmaceuticals,11.0,22 Jul: Company announces accelerated timing of topline results from the PIII NOVA-,LBRX,1,2026-08-24,ok,2026-07-24 00:00:00-04:00,35.0099983215332,2026-08-24 00:00:00-04:00,48.209999084472656,37.70351726872457,1.3770351726872456,31.0,
2026-07-24,Daily Market Movers: Global Majors & Industry (24 Jul 2026),9,MapLight Therapeutics,4.0,,MPLT,1,2026-08-24,ok,2026-07-24 00:00:00-04:00,36.560001373291016,2026-08-24 00:00:00-04:00,11.359999656677246,-68.92779204057602,0.3107220795942398,31.0,
2026-07-24,Daily Market Movers: Global Majors & Industry (24 Jul 2026),10,Avalo Therapeutics,4.0,,AVTX,1,2026-08-24,ok,2026-07-24 00:00:00-04:00,18.440000534057617,2026-08-24 00:00:00-04:00,19.270000457763672,4.501084054596922,1.0450108405459693,31.0,
2026-07-27,Daily Market Movers: Global Majors & Industry (27 Jul 2026),1,Zenas BioPharma,8.0,,ZBIO,1,2026-08-27,ok,2026-07-27 00:00:00-04:00,32.81999969482422,2026-08-27 00:00:00-04:00,32.619998931884766,-0.6093868519169843,0.9939061314808302,31.0,
2026-07-27,Weekly Asia Market Movers: Global Majors & Industry (27 Jul 2026),1,Genscript Biotech,20.0,,1548.HK,1,2026-08-27,ok,2026-07-27 00:00:00+08:00,16.81999969482422,2026-08-27 00:00:00+08:00,35.47999954223633,110.93935901291418,2.109393590129142,31.0,
2026-07-27,Daily Market Movers: Global Majors & Industry (27 Jul 2026),2,Shiseido,8.0,,4911.T,1,2026-08-27,ok,2026-07-27 00:00:00+09:00,3277.0,2026-08-27 00:00:00+09:00,3699.0,12.877631980469943,1.1287763198046994,31.0,
2026-07-27,Weekly Asia Market Movers: Global Majors & Industry (27 Jul 2026),2,Peptron,19.0,,087010.KQ,1,2026-08-27,ok,2026-07-27 00:00:00+09:00,128900.0,2026-08-27 00:00:00+09:00,188200.0,46.004654771140416,1.4600465477114042,31.0,
2026-07-27,Daily Market Movers: Global Majors & Industry (27 Jul 2026),3,Idorsia,8.0,"27 Jul: Shares raise after company signed an exclusive agreement with Jamjoom Pharma to commercialize its insomnia drug QUVIVIQ (daridorexant) in Saudi Arabia and the Levant, advancing its international rollout.",IDIA.SW,1,2026-08-27,ok,2026-07-27 00:00:00+02:00,6.630000114440918,2026-08-27 00:00:00+02:00,5.75,-13.273003005296705,0.867269969947033,31.0,
2026-07-27,Weekly Asia Market Movers: Global Majors & Industry (27 Jul 2026),3,Mezzion Pharma,18.0,,140410.KQ,1,2026-08-27,ok,2026-07-27 00:00:00+09:00,60600.0,2026-08-27 00:00:00+09:00,66400.0,9.570957095709572,1.0957095709570956,31.0,
2026-07-27,Daily Market Movers: Global Majors & Industry (27 Jul 2026),4,Xspray Pharma,6.0,,XSPRAY.ST,1,2026-08-27,ok,2026-07-27 00:00:00+02:00,16.239999771118164,2026-08-27 00:00:00+02:00,10.239999771118164,-36.94581332858532,0.6305418667141468,31.0,
2026-07-27,Weekly Asia Market Movers: Global Majors & Industry (27 Jul 2026),4,Alteogen,16.0,,196170.KQ,1,2026-08-27,ok,2026-07-27 00:00:00+09:00,240000.0,2026-08-27 00:00:00+09:00,311500.0,29.791666666666668,1.2979166666666666,31.0,
2026-07-27,Weekly Asia Market Movers: Global Majors & Industry (27 Jul 2026),5,Samsung Biologics,15.0,,207940.KS,1,2026-08-27,ok,2026-07-27 00:00:00+09:00,1545000.0,2026-08-27 00:00:00+09:00,1594000.0,3.171521035598705,1.031715210355987,31.0,
2026-07-27,Daily Market Movers: Global Majors & Industry (27 Jul 2026),5,Fujitsu,6.0,,6702.T,1,2026-08-27,ok,2026-07-27 00:00:00+09:00,3482.0,2026-08-27 00:00:00+09:00,3753.0,7.782883400344629,1.0778288340034463,31.0,
2026-07-27,Weekly Asia Market Movers: Global Majors & Industry (27 Jul 2026),6,iX Biopharma,10.0,,IXB.AX,1,2026-08-27,no_data,,,,,,,,
2026-07-27,Daily Market Movers: Global Majors & Industry (27 Jul 2026),6,CG Oncology,6.0,27 Jul: Shares raise after company announced publication in The Lancet Oncology of pivotal Phase,CGON,1,2026-08-27,ok,2026-07-27 00:00:00-04:00,73.5199966430664,2026-08-27 00:00:00-04:00,79.01000213623047,7.467363634165534,1.0746736363416554,31.0,
2026-07-27,Weekly Asia Market Movers: Global Majors & Industry (27 Jul 2026),7,Nihon Nohyaku,10.0,,4997.T,1,2026-08-27,ok,2026-07-27 00:00:00+09:00,1081.0,2026-08-27 00:00:00+09:00,1229.0,13.691026827012026,1.1369102682701202,31.0,
2026-07-27,Daily Market Movers: Global Majors & Industry (27 Jul 2026),8,FUJIFILM Holdings,6.0,,4901.T,1,2026-08-27,ok,2026-07-27 00:00:00+09:00,3831.0,2026-08-27 00:00:00+09:00,3296.0,-13.96502218741843,0.8603497781258157,31.0,
2026-07-27,Weekly Asia Market Movers: Global Majors & Industry (27 Jul 2026),8,Hanmi Pharmaceutical,9.0,,128940.KS,1,2026-08-27,ok,2026-07-27 00:00:00+09:00,390500.0,2026-08-27 00:00:00+09:00,504000.0,29.06530089628681,1.290653008962868,31.0,
